target,hour_index,Time (UTC)
n_targets,458694,2022-04-30 06:00:00+00:00
CF_Wind,458695,2022-04-30 07:00:00+00:00
n_targets,458695,2022-04-30 07:00:00+00:00
CF_Wind,458696,2022-04-30 08:00:00+00:00
n_targets,458696,2022-04-30 08:00:00+00:00
CF_Wind,458697,2022-04-30 09:00:00+00:00
n_targets,458697,2022-04-30 09:00:00+00:00
CF_Wind,458698,2022-04-30 10:00:00+00:00
n_targets,458698,2022-04-30 10:00:00+00:00
CF_Wind,458699,2022-04-30 11:00:00+00:00
n_targets,458699,2022-04-30 11:00:00+00:00
CF_Wind,458700,2022-04-30 12:00:00+00:00
n_targets,458700,2022-04-30 12:00:00+00:00
CF_Wind,458701,2022-04-30 13:00:00+00:00
CF_Wind,458702,2022-04-30 14:00:00+00:00
CF_Wind,458703,2022-04-30 15:00:00+00:00
CF_Wind,458704,2022-04-30 16:00:00+00:00
CF_Wind,458705,2022-04-30 17:00:00+00:00
CF_Wind,458706,2022-04-30 18:00:00+00:00
Price,458706,2022-04-30 18:00:00+00:00
CF_Wind,458707,2022-04-30 19:00:00+00:00
Price,458707,2022-04-30 19:00:00+00:00
CF_Solar,458708,2022-04-30 20:00:00+00:00
Price,458708,2022-04-30 20:00:00+00:00
CF_Solar,458709,2022-04-30 21:00:00+00:00
CF_Solar,458710,2022-04-30 22:00:00+00:00
CF_Solar,458711,2022-04-30 23:00:00+00:00
CF_Wind,458711,2022-04-30 23:00:00+00:00
CF_Solar,458736,2022-05-02 00:00:00+00:00
CF_Wind,458736,2022-05-02 00:00:00+00:00
CF_Wind,458737,2022-05-02 01:00:00+00:00
CF_Wind,458738,2022-05-02 02:00:00+00:00
CF_Wind,458739,2022-05-02 03:00:00+00:00
n_targets,458739,2022-05-02 03:00:00+00:00
CF_Wind,458740,2022-05-02 04:00:00+00:00
CF_Wind,458741,2022-05-02 05:00:00+00:00
CF_Wind,458742,2022-05-02 06:00:00+00:00
Price,458742,2022-05-02 06:00:00+00:00
CF_Solar,458743,2022-05-02 07:00:00+00:00
CF_Wind,458743,2022-05-02 07:00:00+00:00
Price,458743,2022-05-02 07:00:00+00:00
CF_Wind,458744,2022-05-02 08:00:00+00:00
Price,458744,2022-05-02 08:00:00+00:00
CF_Wind,458745,2022-05-02 09:00:00+00:00
Price,458745,2022-05-02 09:00:00+00:00
CF_Wind,458746,2022-05-02 10:00:00+00:00
Load_MW,458746,2022-05-02 10:00:00+00:00
CF_Wind,458747,2022-05-02 11:00:00+00:00
Load_MW,458747,2022-05-02 11:00:00+00:00
CF_Wind,458748,2022-05-02 12:00:00+00:00
Load_MW,458748,2022-05-02 12:00:00+00:00
CF_Wind,458749,2022-05-02 13:00:00+00:00
Load_MW,458749,2022-05-02 13:00:00+00:00
CF_Wind,458750,2022-05-02 14:00:00+00:00
Load_MW,458750,2022-05-02 14:00:00+00:00
CF_Wind,458751,2022-05-02 15:00:00+00:00
Load_MW,458751,2022-05-02 15:00:00+00:00
CF_Wind,458752,2022-05-02 16:00:00+00:00
Price,458752,2022-05-02 16:00:00+00:00
CF_Wind,458753,2022-05-02 17:00:00+00:00
Price,458753,2022-05-02 17:00:00+00:00
CF_Wind,458754,2022-05-02 18:00:00+00:00
Price,458754,2022-05-02 18:00:00+00:00
CF_Solar,458755,2022-05-02 19:00:00+00:00
CF_Wind,458755,2022-05-02 19:00:00+00:00
Price,458755,2022-05-02 19:00:00+00:00
CF_Solar,458756,2022-05-02 20:00:00+00:00
CF_Wind,458756,2022-05-02 20:00:00+00:00
Price,458756,2022-05-02 20:00:00+00:00
CF_Solar,458757,2022-05-02 21:00:00+00:00
CF_Wind,458757,2022-05-02 21:00:00+00:00
Price,458757,2022-05-02 21:00:00+00:00
CF_Solar,458758,2022-05-02 22:00:00+00:00
CF_Wind,458758,2022-05-02 22:00:00+00:00
CF_Wind,458759,2022-05-02 23:00:00+00:00
CF_Wind,458760,2022-05-03 00:00:00+00:00
CF_Wind,458761,2022-05-03 01:00:00+00:00
n_targets,458761,2022-05-03 01:00:00+00:00
CF_Wind,458762,2022-05-03 02:00:00+00:00
n_targets,458762,2022-05-03 02:00:00+00:00
CF_Wind,458763,2022-05-03 03:00:00+00:00
n_targets,458763,2022-05-03 03:00:00+00:00
CF_Wind,458764,2022-05-03 04:00:00+00:00
CF_Wind,458765,2022-05-03 05:00:00+00:00
CF_Wind,458766,2022-05-03 06:00:00+00:00
Price,458766,2022-05-03 06:00:00+00:00
CF_Wind,458767,2022-05-03 07:00:00+00:00
Price,458767,2022-05-03 07:00:00+00:00
CF_Wind,458768,2022-05-03 08:00:00+00:00
CF_Wind,458769,2022-05-03 09:00:00+00:00
CF_Wind,458770,2022-05-03 10:00:00+00:00
n_targets,458770,2022-05-03 10:00:00+00:00
CF_Wind,458771,2022-05-03 11:00:00+00:00
n_targets,458771,2022-05-03 11:00:00+00:00
CF_Wind,458772,2022-05-03 12:00:00+00:00
n_targets,458772,2022-05-03 12:00:00+00:00
CF_Wind,458773,2022-05-03 13:00:00+00:00
n_targets,458773,2022-05-03 13:00:00+00:00
CF_Wind,458774,2022-05-03 14:00:00+00:00
CF_Wind,458775,2022-05-03 15:00:00+00:00
CF_Wind,458776,2022-05-03 16:00:00+00:00
CF_Wind,458777,2022-05-03 17:00:00+00:00
Price,458777,2022-05-03 17:00:00+00:00
CF_Wind,458778,2022-05-03 18:00:00+00:00
Price,458778,2022-05-03 18:00:00+00:00
CF_Solar,458779,2022-05-03 19:00:00+00:00
CF_Wind,458779,2022-05-03 19:00:00+00:00
Price,458779,2022-05-03 19:00:00+00:00
CF_Solar,458780,2022-05-03 20:00:00+00:00
Price,458780,2022-05-03 20:00:00+00:00
CF_Solar,458781,2022-05-03 21:00:00+00:00
CF_Solar,458782,2022-05-03 22:00:00+00:00
CF_Solar,458783,2022-05-03 23:00:00+00:00
CF_Wind,458783,2022-05-03 23:00:00+00:00
CF_Wind,458784,2022-05-04 00:00:00+00:00
CF_Wind,458785,2022-05-04 01:00:00+00:00
CF_Wind,458786,2022-05-04 02:00:00+00:00
n_targets,458786,2022-05-04 02:00:00+00:00
CF_Wind,458787,2022-05-04 03:00:00+00:00
n_targets,458787,2022-05-04 03:00:00+00:00
CF_Wind,458788,2022-05-04 04:00:00+00:00
CF_Wind,458789,2022-05-04 05:00:00+00:00
CF_Wind,458790,2022-05-04 06:00:00+00:00
Price,458790,2022-05-04 06:00:00+00:00
CF_Wind,458791,2022-05-04 07:00:00+00:00
Price,458791,2022-05-04 07:00:00+00:00
CF_Wind,458792,2022-05-04 08:00:00+00:00
Price,458792,2022-05-04 08:00:00+00:00
CF_Wind,458793,2022-05-04 09:00:00+00:00
CF_Wind,458794,2022-05-04 10:00:00+00:00
CF_Wind,458795,2022-05-04 11:00:00+00:00
n_targets,458795,2022-05-04 11:00:00+00:00
CF_Wind,458796,2022-05-04 12:00:00+00:00
n_targets,458796,2022-05-04 12:00:00+00:00
CF_Wind,458797,2022-05-04 13:00:00+00:00
n_targets,458797,2022-05-04 13:00:00+00:00
CF_Wind,458798,2022-05-04 14:00:00+00:00
n_targets,458798,2022-05-04 14:00:00+00:00
CF_Wind,458799,2022-05-04 15:00:00+00:00
CF_Wind,458800,2022-05-04 16:00:00+00:00
CF_Wind,458801,2022-05-04 17:00:00+00:00
Price,458801,2022-05-04 17:00:00+00:00
CF_Wind,458802,2022-05-04 18:00:00+00:00
Price,458802,2022-05-04 18:00:00+00:00
CF_Solar,458803,2022-05-04 19:00:00+00:00
CF_Wind,458803,2022-05-04 19:00:00+00:00
Price,458803,2022-05-04 19:00:00+00:00
CF_Solar,458804,2022-05-04 20:00:00+00:00
CF_Wind,458804,2022-05-04 20:00:00+00:00
Price,458804,2022-05-04 20:00:00+00:00
CF_Solar,458805,2022-05-04 21:00:00+00:00
CF_Wind,458805,2022-05-04 21:00:00+00:00
Price,458805,2022-05-04 21:00:00+00:00
CF_Solar,458806,2022-05-04 22:00:00+00:00
CF_Wind,458806,2022-05-04 22:00:00+00:00
CF_Solar,458807,2022-05-04 23:00:00+00:00
CF_Wind,458807,2022-05-04 23:00:00+00:00
CF_Solar,458808,2022-05-05 00:00:00+00:00
CF_Wind,458808,2022-05-05 00:00:00+00:00
CF_Wind,458809,2022-05-05 01:00:00+00:00
CF_Wind,458810,2022-05-05 02:00:00+00:00
CF_Wind,458811,2022-05-05 03:00:00+00:00
CF_Wind,458812,2022-05-05 04:00:00+00:00
CF_Wind,458813,2022-05-05 05:00:00+00:00
Price,458813,2022-05-05 05:00:00+00:00
CF_Wind,458814,2022-05-05 06:00:00+00:00
Price,458814,2022-05-05 06:00:00+00:00
CF_Wind,458815,2022-05-05 07:00:00+00:00
Price,458815,2022-05-05 07:00:00+00:00
CF_Wind,458816,2022-05-05 08:00:00+00:00
Price,458816,2022-05-05 08:00:00+00:00
CF_Wind,458817,2022-05-05 09:00:00+00:00
Price,458817,2022-05-05 09:00:00+00:00
CF_Wind,458818,2022-05-05 10:00:00+00:00
Load_MW,458818,2022-05-05 10:00:00+00:00
Price,458818,2022-05-05 10:00:00+00:00
CF_Wind,458819,2022-05-05 11:00:00+00:00
Load_MW,458819,2022-05-05 11:00:00+00:00
CF_Wind,458820,2022-05-05 12:00:00+00:00
Load_MW,458820,2022-05-05 12:00:00+00:00
CF_Wind,458821,2022-05-05 13:00:00+00:00
Load_MW,458821,2022-05-05 13:00:00+00:00
CF_Wind,458822,2022-05-05 14:00:00+00:00
Load_MW,458822,2022-05-05 14:00:00+00:00
CF_Wind,458823,2022-05-05 15:00:00+00:00
Load_MW,458823,2022-05-05 15:00:00+00:00
CF_Wind,458824,2022-05-05 16:00:00+00:00
Price,458824,2022-05-05 16:00:00+00:00
CF_Wind,458825,2022-05-05 17:00:00+00:00
Price,458825,2022-05-05 17:00:00+00:00
CF_Wind,458826,2022-05-05 18:00:00+00:00
Price,458826,2022-05-05 18:00:00+00:00
CF_Solar,458827,2022-05-05 19:00:00+00:00
CF_Wind,458827,2022-05-05 19:00:00+00:00
Price,458827,2022-05-05 19:00:00+00:00
CF_Solar,458828,2022-05-05 20:00:00+00:00
CF_Wind,458828,2022-05-05 20:00:00+00:00
Price,458828,2022-05-05 20:00:00+00:00
CF_Solar,458829,2022-05-05 21:00:00+00:00
CF_Wind,458829,2022-05-05 21:00:00+00:00
Price,458829,2022-05-05 21:00:00+00:00
CF_Solar,458830,2022-05-05 22:00:00+00:00
CF_Wind,458830,2022-05-05 22:00:00+00:00
Price,458830,2022-05-05 22:00:00+00:00
CF_Solar,458831,2022-05-05 23:00:00+00:00
CF_Wind,458831,2022-05-05 23:00:00+00:00
CF_Wind,458836,2022-05-06 04:00:00+00:00
CF_Wind,458837,2022-05-06 05:00:00+00:00
Price,458837,2022-05-06 05:00:00+00:00
CF_Wind,458838,2022-05-06 06:00:00+00:00
Price,458838,2022-05-06 06:00:00+00:00
CF_Wind,458839,2022-05-06 07:00:00+00:00
Price,458839,2022-05-06 07:00:00+00:00
CF_Wind,458840,2022-05-06 08:00:00+00:00
Price,458840,2022-05-06 08:00:00+00:00
CF_Wind,458841,2022-05-06 09:00:00+00:00
Price,458841,2022-05-06 09:00:00+00:00
CF_Wind,458842,2022-05-06 10:00:00+00:00
Load_MW,458842,2022-05-06 10:00:00+00:00
Price,458842,2022-05-06 10:00:00+00:00
CF_Wind,458843,2022-05-06 11:00:00+00:00
Load_MW,458843,2022-05-06 11:00:00+00:00
CF_Wind,458844,2022-05-06 12:00:00+00:00
Load_MW,458844,2022-05-06 12:00:00+00:00
CF_Wind,458845,2022-05-06 13:00:00+00:00
Load_MW,458845,2022-05-06 13:00:00+00:00
Load_MW,458846,2022-05-06 14:00:00+00:00
Price,458849,2022-05-06 17:00:00+00:00
CF_Solar,458850,2022-05-06 18:00:00+00:00
Price,458850,2022-05-06 18:00:00+00:00
CF_Solar,458851,2022-05-06 19:00:00+00:00
Price,458851,2022-05-06 19:00:00+00:00
CF_Solar,458852,2022-05-06 20:00:00+00:00
Price,458852,2022-05-06 20:00:00+00:00
CF_Solar,458853,2022-05-06 21:00:00+00:00
Price,458853,2022-05-06 21:00:00+00:00
CF_Solar,458854,2022-05-06 22:00:00+00:00
Price,458854,2022-05-06 22:00:00+00:00
CF_Solar,458855,2022-05-06 23:00:00+00:00
CF_Wind,458862,2022-05-07 06:00:00+00:00
n_targets,458862,2022-05-07 06:00:00+00:00
CF_Wind,458863,2022-05-07 07:00:00+00:00
n_targets,458863,2022-05-07 07:00:00+00:00
CF_Wind,458864,2022-05-07 08:00:00+00:00
n_targets,458864,2022-05-07 08:00:00+00:00
CF_Wind,458865,2022-05-07 09:00:00+00:00
n_targets,458865,2022-05-07 09:00:00+00:00
CF_Wind,458870,2022-05-07 14:00:00+00:00
n_targets,458870,2022-05-07 14:00:00+00:00
Price,458875,2022-05-07 19:00:00+00:00
n_targets,458875,2022-05-07 19:00:00+00:00
Price,458876,2022-05-07 20:00:00+00:00
CF_Wind,458878,2022-05-07 22:00:00+00:00
CF_Wind,458879,2022-05-07 23:00:00+00:00
n_targets,458879,2022-05-07 23:00:00+00:00
CF_Wind,458880,2022-05-08 00:00:00+00:00
n_targets,458880,2022-05-08 00:00:00+00:00
CF_Wind,458881,2022-05-08 01:00:00+00:00
n_targets,458881,2022-05-08 01:00:00+00:00
CF_Wind,458882,2022-05-08 02:00:00+00:00
n_targets,458882,2022-05-08 02:00:00+00:00
CF_Wind,458883,2022-05-08 03:00:00+00:00
n_targets,458883,2022-05-08 03:00:00+00:00
CF_Wind,458884,2022-05-08 04:00:00+00:00
n_targets,458884,2022-05-08 04:00:00+00:00
CF_Wind,458885,2022-05-08 05:00:00+00:00
n_targets,458885,2022-05-08 05:00:00+00:00
CF_Wind,458886,2022-05-08 06:00:00+00:00
n_targets,458886,2022-05-08 06:00:00+00:00
CF_Wind,458887,2022-05-08 07:00:00+00:00
n_targets,458887,2022-05-08 07:00:00+00:00
CF_Wind,458888,2022-05-08 08:00:00+00:00
n_targets,458888,2022-05-08 08:00:00+00:00
CF_Wind,458889,2022-05-08 09:00:00+00:00
n_targets,458889,2022-05-08 09:00:00+00:00
CF_Wind,458890,2022-05-08 10:00:00+00:00
n_targets,458890,2022-05-08 10:00:00+00:00
CF_Wind,458891,2022-05-08 11:00:00+00:00
n_targets,458891,2022-05-08 11:00:00+00:00
CF_Wind,458892,2022-05-08 12:00:00+00:00
n_targets,458892,2022-05-08 12:00:00+00:00
CF_Wind,458893,2022-05-08 13:00:00+00:00
n_targets,458893,2022-05-08 13:00:00+00:00
CF_Wind,458894,2022-05-08 14:00:00+00:00
n_targets,458894,2022-05-08 14:00:00+00:00
CF_Wind,458895,2022-05-08 15:00:00+00:00
n_targets,458895,2022-05-08 15:00:00+00:00
CF_Wind,458896,2022-05-08 16:00:00+00:00
n_targets,458896,2022-05-08 16:00:00+00:00
n_targets,458897,2022-05-08 17:00:00+00:00
Price,458899,2022-05-08 19:00:00+00:00
CF_Wind,458900,2022-05-08 20:00:00+00:00
Price,458900,2022-05-08 20:00:00+00:00
CF_Wind,458901,2022-05-08 21:00:00+00:00
CF_Solar,458902,2022-05-08 22:00:00+00:00
CF_Wind,458902,2022-05-08 22:00:00+00:00
CF_Solar,458903,2022-05-08 23:00:00+00:00
CF_Wind,458903,2022-05-08 23:00:00+00:00
CF_Wind,458908,2022-05-09 04:00:00+00:00
CF_Wind,458909,2022-05-09 05:00:00+00:00
CF_Wind,458910,2022-05-09 06:00:00+00:00
Price,458910,2022-05-09 06:00:00+00:00
CF_Wind,458911,2022-05-09 07:00:00+00:00
Price,458911,2022-05-09 07:00:00+00:00
CF_Wind,458912,2022-05-09 08:00:00+00:00
CF_Wind,458913,2022-05-09 09:00:00+00:00
CF_Wind,458914,2022-05-09 10:00:00+00:00
CF_Wind,458915,2022-05-09 11:00:00+00:00
n_targets,458915,2022-05-09 11:00:00+00:00
CF_Wind,458916,2022-05-09 12:00:00+00:00
n_targets,458916,2022-05-09 12:00:00+00:00
CF_Wind,458917,2022-05-09 13:00:00+00:00
n_targets,458917,2022-05-09 13:00:00+00:00
CF_Wind,458918,2022-05-09 14:00:00+00:00
n_targets,458918,2022-05-09 14:00:00+00:00
CF_Wind,458919,2022-05-09 15:00:00+00:00
n_targets,458919,2022-05-09 15:00:00+00:00
CF_Wind,458920,2022-05-09 16:00:00+00:00
CF_Wind,458921,2022-05-09 17:00:00+00:00
CF_Wind,458922,2022-05-09 18:00:00+00:00
Price,458922,2022-05-09 18:00:00+00:00
CF_Solar,458923,2022-05-09 19:00:00+00:00
CF_Wind,458923,2022-05-09 19:00:00+00:00
Price,458923,2022-05-09 19:00:00+00:00
CF_Solar,458924,2022-05-09 20:00:00+00:00
CF_Wind,458924,2022-05-09 20:00:00+00:00
Price,458924,2022-05-09 20:00:00+00:00
CF_Solar,458925,2022-05-09 21:00:00+00:00
CF_Wind,458925,2022-05-09 21:00:00+00:00
Price,458925,2022-05-09 21:00:00+00:00
CF_Solar,458926,2022-05-09 22:00:00+00:00
CF_Wind,458926,2022-05-09 22:00:00+00:00
CF_Wind,458927,2022-05-09 23:00:00+00:00
CF_Wind,458928,2022-05-10 00:00:00+00:00
CF_Wind,458929,2022-05-10 01:00:00+00:00
n_targets,458929,2022-05-10 01:00:00+00:00
CF_Wind,458930,2022-05-10 02:00:00+00:00
n_targets,458930,2022-05-10 02:00:00+00:00
CF_Wind,458931,2022-05-10 03:00:00+00:00
n_targets,458931,2022-05-10 03:00:00+00:00
CF_Wind,458932,2022-05-10 04:00:00+00:00
n_targets,458932,2022-05-10 04:00:00+00:00
CF_Wind,458933,2022-05-10 05:00:00+00:00
CF_Wind,458934,2022-05-10 06:00:00+00:00
CF_Wind,458935,2022-05-10 07:00:00+00:00
CF_Wind,458936,2022-05-10 08:00:00+00:00
CF_Wind,458937,2022-05-10 09:00:00+00:00
n_targets,458937,2022-05-10 09:00:00+00:00
CF_Wind,458938,2022-05-10 10:00:00+00:00
n_targets,458938,2022-05-10 10:00:00+00:00
CF_Wind,458939,2022-05-10 11:00:00+00:00
n_targets,458939,2022-05-10 11:00:00+00:00
CF_Wind,458940,2022-05-10 12:00:00+00:00
n_targets,458940,2022-05-10 12:00:00+00:00
CF_Wind,458941,2022-05-10 13:00:00+00:00
n_targets,458941,2022-05-10 13:00:00+00:00
CF_Wind,458942,2022-05-10 14:00:00+00:00
CF_Wind,458943,2022-05-10 15:00:00+00:00
CF_Wind,458944,2022-05-10 16:00:00+00:00
CF_Wind,458945,2022-05-10 17:00:00+00:00
CF_Wind,458946,2022-05-10 18:00:00+00:00
CF_Solar,458947,2022-05-10 19:00:00+00:00
CF_Wind,458947,2022-05-10 19:00:00+00:00
Price,458947,2022-05-10 19:00:00+00:00
CF_Solar,458948,2022-05-10 20:00:00+00:00
CF_Wind,458948,2022-05-10 20:00:00+00:00
CF_Solar,458949,2022-05-10 21:00:00+00:00
CF_Wind,458949,2022-05-10 21:00:00+00:00
CF_Solar,458950,2022-05-10 22:00:00+00:00
CF_Wind,458950,2022-05-10 22:00:00+00:00
CF_Solar,458951,2022-05-10 23:00:00+00:00
CF_Wind,458951,2022-05-10 23:00:00+00:00
CF_Solar,458952,2022-05-11 00:00:00+00:00
CF_Wind,458952,2022-05-11 00:00:00+00:00
CF_Wind,458953,2022-05-11 01:00:00+00:00
CF_Wind,458954,2022-05-11 02:00:00+00:00
CF_Wind,458955,2022-05-11 03:00:00+00:00
n_targets,458955,2022-05-11 03:00:00+00:00
CF_Wind,458956,2022-05-11 04:00:00+00:00
n_targets,458956,2022-05-11 04:00:00+00:00
CF_Wind,458957,2022-05-11 05:00:00+00:00
CF_Wind,458958,2022-05-11 06:00:00+00:00
CF_Wind,458959,2022-05-11 07:00:00+00:00
CF_Wind,458960,2022-05-11 08:00:00+00:00
CF_Wind,458961,2022-05-11 09:00:00+00:00
n_targets,458961,2022-05-11 09:00:00+00:00
CF_Wind,458962,2022-05-11 10:00:00+00:00
n_targets,458962,2022-05-11 10:00:00+00:00
CF_Wind,458963,2022-05-11 11:00:00+00:00
n_targets,458963,2022-05-11 11:00:00+00:00
CF_Wind,458964,2022-05-11 12:00:00+00:00
n_targets,458964,2022-05-11 12:00:00+00:00
CF_Wind,458965,2022-05-11 13:00:00+00:00
n_targets,458965,2022-05-11 13:00:00+00:00
CF_Wind,458966,2022-05-11 14:00:00+00:00
CF_Wind,458967,2022-05-11 15:00:00+00:00
CF_Wind,458968,2022-05-11 16:00:00+00:00
n_targets,458969,2022-05-11 17:00:00+00:00
Price,458971,2022-05-11 19:00:00+00:00
CF_Solar,458972,2022-05-11 20:00:00+00:00
CF_Solar,458973,2022-05-11 21:00:00+00:00
CF_Solar,458974,2022-05-11 22:00:00+00:00
n_targets,458974,2022-05-11 22:00:00+00:00
CF_Solar,458975,2022-05-11 23:00:00+00:00
n_targets,458975,2022-05-11 23:00:00+00:00
Load_MW,458986,2022-05-12 10:00:00+00:00
n_targets,458986,2022-05-12 10:00:00+00:00
Load_MW,458987,2022-05-12 11:00:00+00:00
n_targets,458987,2022-05-12 11:00:00+00:00
Load_MW,458988,2022-05-12 12:00:00+00:00
n_targets,458988,2022-05-12 12:00:00+00:00
Load_MW,458989,2022-05-12 13:00:00+00:00
n_targets,458989,2022-05-12 13:00:00+00:00
Load_MW,458990,2022-05-12 14:00:00+00:00
n_targets,458990,2022-05-12 14:00:00+00:00
CF_Solar,458995,2022-05-12 19:00:00+00:00
Price,458995,2022-05-12 19:00:00+00:00
CF_Solar,458996,2022-05-12 20:00:00+00:00
CF_Solar,458997,2022-05-12 21:00:00+00:00
CF_Solar,458998,2022-05-12 22:00:00+00:00
n_targets,458998,2022-05-12 22:00:00+00:00
CF_Solar,458999,2022-05-12 23:00:00+00:00
n_targets,458999,2022-05-12 23:00:00+00:00
CF_Solar,459000,2022-05-13 00:00:00+00:00
n_targets,459000,2022-05-13 00:00:00+00:00
CF_Solar,459001,2022-05-13 01:00:00+00:00
n_targets,459001,2022-05-13 01:00:00+00:00
CF_Solar,459002,2022-05-13 02:00:00+00:00
n_targets,459002,2022-05-13 02:00:00+00:00
CF_Solar,459003,2022-05-13 03:00:00+00:00
n_targets,459006,2022-05-13 06:00:00+00:00
n_targets,459007,2022-05-13 07:00:00+00:00
n_targets,459008,2022-05-13 08:00:00+00:00
Load_MW,459009,2022-05-13 09:00:00+00:00
n_targets,459009,2022-05-13 09:00:00+00:00
Load_MW,459010,2022-05-13 10:00:00+00:00
n_targets,459010,2022-05-13 10:00:00+00:00
Load_MW,459011,2022-05-13 11:00:00+00:00
n_targets,459011,2022-05-13 11:00:00+00:00
Load_MW,459012,2022-05-13 12:00:00+00:00
Load_MW,459013,2022-05-13 13:00:00+00:00
Load_MW,459014,2022-05-13 14:00:00+00:00
CF_Solar,459019,2022-05-13 19:00:00+00:00
n_targets,459019,2022-05-13 19:00:00+00:00
CF_Solar,459020,2022-05-13 20:00:00+00:00
n_targets,459020,2022-05-13 20:00:00+00:00
CF_Solar,459021,2022-05-13 21:00:00+00:00
n_targets,459021,2022-05-13 21:00:00+00:00
CF_Solar,459022,2022-05-13 22:00:00+00:00
n_targets,459022,2022-05-13 22:00:00+00:00
CF_Solar,459023,2022-05-13 23:00:00+00:00
n_targets,459023,2022-05-13 23:00:00+00:00
CF_Solar,459024,2022-05-14 00:00:00+00:00
n_targets,459024,2022-05-14 00:00:00+00:00
CF_Solar,459025,2022-05-14 01:00:00+00:00
n_targets,459025,2022-05-14 01:00:00+00:00
CF_Wind,459032,2022-05-14 08:00:00+00:00
n_targets,459032,2022-05-14 08:00:00+00:00
CF_Wind,459033,2022-05-14 09:00:00+00:00
n_targets,459033,2022-05-14 09:00:00+00:00
CF_Wind,459038,2022-05-14 14:00:00+00:00
n_targets,459038,2022-05-14 14:00:00+00:00
CF_Wind,459039,2022-05-14 15:00:00+00:00
n_targets,459039,2022-05-14 15:00:00+00:00
CF_Wind,459040,2022-05-14 16:00:00+00:00
n_targets,459040,2022-05-14 16:00:00+00:00
CF_Wind,459041,2022-05-14 17:00:00+00:00
CF_Wind,459042,2022-05-14 18:00:00+00:00
CF_Wind,459043,2022-05-14 19:00:00+00:00
CF_Solar,459044,2022-05-14 20:00:00+00:00
CF_Solar,459045,2022-05-14 21:00:00+00:00
CF_Solar,459046,2022-05-14 22:00:00+00:00
n_targets,459046,2022-05-14 22:00:00+00:00
CF_Solar,459047,2022-05-14 23:00:00+00:00
CF_Solar,459048,2022-05-15 00:00:00+00:00
CF_Solar,459049,2022-05-15 01:00:00+00:00
CF_Wind,459049,2022-05-15 01:00:00+00:00
CF_Wind,459050,2022-05-15 02:00:00+00:00
CF_Wind,459051,2022-05-15 03:00:00+00:00
CF_Wind,459052,2022-05-15 04:00:00+00:00
n_targets,459052,2022-05-15 04:00:00+00:00
CF_Wind,459053,2022-05-15 05:00:00+00:00
n_targets,459053,2022-05-15 05:00:00+00:00
CF_Wind,459054,2022-05-15 06:00:00+00:00
n_targets,459054,2022-05-15 06:00:00+00:00
CF_Wind,459055,2022-05-15 07:00:00+00:00
n_targets,459055,2022-05-15 07:00:00+00:00
CF_Wind,459056,2022-05-15 08:00:00+00:00
n_targets,459056,2022-05-15 08:00:00+00:00
CF_Wind,459057,2022-05-15 09:00:00+00:00
n_targets,459057,2022-05-15 09:00:00+00:00
CF_Wind,459058,2022-05-15 10:00:00+00:00
n_targets,459058,2022-05-15 10:00:00+00:00
CF_Wind,459059,2022-05-15 11:00:00+00:00
n_targets,459059,2022-05-15 11:00:00+00:00
CF_Wind,459060,2022-05-15 12:00:00+00:00
n_targets,459060,2022-05-15 12:00:00+00:00
CF_Wind,459061,2022-05-15 13:00:00+00:00
CF_Wind,459062,2022-05-15 14:00:00+00:00
CF_Wind,459063,2022-05-15 15:00:00+00:00
CF_Wind,459064,2022-05-15 16:00:00+00:00
n_targets,459064,2022-05-15 16:00:00+00:00
CF_Wind,459065,2022-05-15 17:00:00+00:00
n_targets,459065,2022-05-15 17:00:00+00:00
CF_Wind,459066,2022-05-15 18:00:00+00:00
CF_Wind,459067,2022-05-15 19:00:00+00:00
CF_Solar,459069,2022-05-15 21:00:00+00:00
CF_Solar,459070,2022-05-15 22:00:00+00:00
n_targets,459070,2022-05-15 22:00:00+00:00
CF_Solar,459071,2022-05-15 23:00:00+00:00
n_targets,459071,2022-05-15 23:00:00+00:00
CF_Solar,459072,2022-05-16 00:00:00+00:00
CF_Solar,459073,2022-05-16 01:00:00+00:00
CF_Solar,459074,2022-05-16 02:00:00+00:00
CF_Wind,459074,2022-05-16 02:00:00+00:00
CF_Wind,459075,2022-05-16 03:00:00+00:00
CF_Wind,459076,2022-05-16 04:00:00+00:00
CF_Wind,459077,2022-05-16 05:00:00+00:00
CF_Wind,459078,2022-05-16 06:00:00+00:00
CF_Wind,459079,2022-05-16 07:00:00+00:00
CF_Wind,459080,2022-05-16 08:00:00+00:00
n_targets,459080,2022-05-16 08:00:00+00:00
CF_Wind,459081,2022-05-16 09:00:00+00:00
n_targets,459081,2022-05-16 09:00:00+00:00
CF_Wind,459082,2022-05-16 10:00:00+00:00
n_targets,459082,2022-05-16 10:00:00+00:00
CF_Wind,459083,2022-05-16 11:00:00+00:00
CF_Wind,459084,2022-05-16 12:00:00+00:00
CF_Wind,459085,2022-05-16 13:00:00+00:00
Load_MW,459085,2022-05-16 13:00:00+00:00
CF_Wind,459086,2022-05-16 14:00:00+00:00
Load_MW,459086,2022-05-16 14:00:00+00:00
CF_Wind,459087,2022-05-16 15:00:00+00:00
CF_Wind,459088,2022-05-16 16:00:00+00:00
CF_Wind,459089,2022-05-16 17:00:00+00:00
CF_Solar,459090,2022-05-16 18:00:00+00:00
CF_Wind,459090,2022-05-16 18:00:00+00:00
